,label,PCA_feature_110,PCA_feature_124
47,0.0,0.05455085873787796,-0.03240256954639181
49,0.0,0.05156775616262292,0.028449343749535005
50,0.0,0.515600233664385,-0.23594252807648536
50,1.0,0.05541613171457857,0.018121155782308704
51,1.0,0.2617878982556966,-0.01343954496153843
51,0.0,-0.01770773247608043,0.11722463925228836
52,0.0,0.004263392329526494,-0.07738951064952218
53,1.0,0.006005339834474599,-0.0028022342054604688
53,0.0,0.07807216849101825,0.08057758180394836
54,1.0,0.537532690183429,0.22683609067318924
54,0.0,-0.08957246349108806,-0.06556134838463477
55,0.0,0.08206011543621278,0.301807579058771
55,1.0,-0.29652135403597535,-0.06280503532393807
56,1.0,0.037318841360953155,-0.01388143365090942
56,0.0,0.18319342419494467,-0.17425517491887993
57,1.0,-0.5788856014869346,-0.17365576196237925
58,0.0,0.04524062458311395,-0.16215793761671238
59,1.0,-0.05444212530138656,-0.02054971346454626
61,0.0,-0.03669978648843458,0.01294297574508313
62,0.0,-0.049567184801588574,0.08886891015400669
62,1.0,-0.22058665230380944,0.14830717042283575
63,0.0,-0.19602646308120136,0.12847484530339034
65,0.0,-0.08022489540530969,0.023718522871155112
67,0.0,-0.1315615094655821,-0.24293434749242526
68,0.0,-0.09117869024499554,-0.10979655532491372
74,0.0,-0.026145702532490767,0.017194682415322418
76,0.0,0.18418414981246967,0.010311745290060625
77,0.0,0.2974872598379069,0.004295066842026296
78,0.0,-0.6449873103988597,0.07687632879701642
79,0.0,-0.041640240751848745,0.0334470146208844
80,0.0,0.5105156424891334,-0.2874706536541207
81,0.0,0.23647196091452943,-0.139818082586231
82,0.0,-0.0828004649741309,-0.07929887979794253
83,0.0,0.15875955307612633,-0.04776488516179678
85,0.0,0.286956220700453,0.29865768833575973
87,0.0,0.028168769033081575,0.008266202927982413
88,0.0,0.14359653650966647,-0.11530148636939755
91,0.0,-0.3387133640325392,-0.10665396105169922
92,0.0,0.09400368174266001,0.07470058980320782
93,0.0,-0.626297029840847,0.3452168982628999
95,0.0,0.17634969137338408,-0.20505637102250088
96,0.0,-0.008064974212735512,0.38463050184598024
97,0.0,0.016965920026350778,0.0026357893829549797
98,0.0,0.07521306885137014,0.005261453895602453
99,0.0,-0.02616303670832154,0.012091136821613668
100,0.0,0.06450346166561816,-0.18792896122951092
101,0.0,-0.13157764360913266,0.09218967426939359
102,0.0,0.01905780687043783,-0.010137323553659927
103,0.0,-0.4054372543706801,0.09091926072433314
104,0.0,0.003430687445109798,0.05499760816569327
105,0.0,-0.14179727254010377,-0.1439216669794074
107,0.0,-0.6242849220776319,-0.35106046938739865
108,0.0,-0.07652830299083538,-0.01384968058663539
109,0.0,-0.31814305226675466,0.016047795755439676
111,0.0,0.2852563942218044,-0.0523672289576292
112,0.0,-0.003509400486025341,0.013126726284969484
113,0.0,0.21363653887255973,-0.12860654830538726
114,0.0,0.06422824680276062,0.00010597926260524915
116,0.0,0.07741458666481986,0.013910661455468543
117,0.0,0.10501712282138842,0.03779070813614201
118,0.0,0.12028232230330732,0.06385160265569723
119,0.0,0.1251122109634739,-0.03497041342297075
