,label,PCA_feature_2,PCA_feature_14
27,1.0,-2.3786835997246696,-0.8697352504411551
27,0.0,2.408488163976055,1.1445211723245934
28,1.0,-1.5002218144058395,0.15572785442493353
28,1.0,-1.5002218144058395,0.15572785442493353
28,0.0,1.7405027972976859,1.06459639256239
28,1.0,-1.5002218144058395,0.15572785442493353
28,1.0,-1.5002218144058395,0.15572785442493353
29,0.0,2.691211271467683,0.31634514435186467
29,1.0,-1.272071910450281,0.08887795282538424
29,1.0,-1.272071910450281,0.08887795282538424
30,0.0,4.986247117638655,0.3186340314364745
31,1.0,-2.231217155323152,-0.3372608795539389
31,1.0,-2.231217155323152,-0.3372608795539389
32,1.0,-0.40033203338814,0.3642073712771309
33,1.0,-1.0277134168732185,0.05124889667998025
33,1.0,-1.0277134168732185,0.05124889667998025
33,1.0,-1.0277134168732185,0.05124889667998025
34,1.0,-1.259084218854822,-0.626932527890172
34,1.0,-1.259084218854822,-0.626932527890172
34,1.0,-1.259084218854822,-0.626932527890172
34,1.0,-1.259084218854822,-0.626932527890172
34,0.0,0.14726146710922872,-0.3094469737578877
34,1.0,-1.259084218854822,-0.626932527890172
35,0.0,2.212644810155958,0.6645115354713408
35,1.0,-1.5027777396860669,0.2414484968430986
35,1.0,-1.5027777396860669,0.2414484968430986
36,0.0,2.9558431101196243,0.9647005119318003
37,1.0,-2.8832277388949046,0.49419083288932175
37,0.0,6.262325089412414,-0.29676106407969477
38,1.0,-1.9816924034325767,-0.5375000128434075
39,0.0,1.7933858453326166,0.45898773797915726
39,1.0,-2.177634674214134,-0.18391257114543225
40,1.0,-1.1843300907655991,-0.007733260610898036
40,1.0,-1.1843300907655991,-0.007733260610898036
41,0.0,2.2443121842992992,-0.22451245811248088
41,1.0,-3.483746415411051,-0.5454443004184522
42,1.0,-1.9702804898270734,-0.0670358279429844
42,0.0,-1.5640062397704075,-0.7658459068171419
43,1.0,-6.225380006629856,0.7559741636663926
43,1.0,-6.225380006629854,0.7559741636663926
43,1.0,-6.225380006629856,0.7559741636663926
43,0.0,1.3494498088536304,-0.345221693808234
45,1.0,-3.3578885410885815,0.1305033554093975
46,0.0,0.2642891753166408,0.13469776456919907
47,0.0,-0.07305731801507628,-0.042665363750143195
49,0.0,-1.821674938137098,-0.43071486701685746
50,1.0,-1.702020934487786,-0.597865546600967
50,0.0,2.686272932720585,0.37777153824862486
51,1.0,-2.3294036788167016,-0.8708403070560464
51,1.0,-2.329403678816701,-0.8708403070560464
51,0.0,1.852352475012905,0.22512747493183002
52,0.0,2.750652685765736,0.7077367685931727
53,1.0,2.8305446353357153,0.38130559755449056
53,1.0,2.8305446353357153,0.38130559755449056
53,0.0,4.8395650327211515,0.3698946995291043
54,1.0,-1.367942657756898,-0.21292018498403603
54,0.0,0.05025355877830036,0.11037874772360329
54,1.0,-1.3679426577568983,-0.21292018498403603
55,1.0,-1.4251880112619286,-0.1902976483854953
55,0.0,1.2067560679883753,-0.5946592309828057
55,1.0,-1.4251880112619286,-0.1902976483854953
56,1.0,-0.5333068259179556,-0.31149840637398923
56,1.0,-0.5333068259179556,-0.31149840637398923
56,1.0,-0.5333068259179556,-0.31149840637398923
56,1.0,-0.5333068259179556,-0.31149840637398923
56,0.0,0.9432962640416885,0.3596536946703228
57,1.0,-1.1362373084454664,0.30078872653507654
58,0.0,-2.5742343303710973,-0.40399110465170074
59,1.0,-0.03877152474212875,-0.75672269998793
61,0.0,-2.63859981981986,0.4551416217857744
62,0.0,0.1238788268694864,0.08947102280286312
62,1.0,-1.0776424832372444,-0.015319950731090808
63,0.0,3.492042531374873,0.4892184366928408
65,0.0,3.5238927747165305,0.5385346436314025
67,0.0,-0.81373061828108,0.12865169611592053
68,0.0,0.8115247970217432,-0.20298747686234808
74,0.0,0.12875942704358306,0.43265628302206943
76,0.0,4.636161005813523,0.05268766686430823
77,0.0,5.3626615663765245,0.2561934149212955
78,0.0,2.0631694550488464,0.486155595889831
79,0.0,5.3783592816751185,-0.09091346756168138
80,0.0,0.568335698364512,0.36049809372558556
81,0.0,0.19964313122282656,-0.17268900522147898
82,0.0,2.6748481561200017,0.7420541179371456
83,0.0,-0.5465851591364761,-0.6765590157490307
85,0.0,-1.8026959435018952,0.2368129194098408
87,0.0,6.3155233797790284,-0.7439870372742736
88,0.0,1.3970700754305896,0.041474581148493804
91,0.0,4.552557059534963,0.8923212290987724
92,0.0,-1.0466926119436069,-0.20548175868385649
93,0.0,-1.5746845561635032,-1.0988510220262806
95,0.0,2.504080331209111,0.050233892007389286
96,0.0,-0.768419052170008,0.1865890131956843
97,0.0,-1.3912166019187195,-0.01922943025873114
98,0.0,-3.610441544406949,-0.5871332877205796
99,0.0,4.238926173017748,0.38510356651639066
100,0.0,-0.04903897460306157,-0.47618423987206787
101,0.0,0.5639018827523223,0.3701036324239162
102,0.0,4.660011804984351,-1.5066437094361482
103,0.0,2.52113668864295,-0.07706397499553336
104,0.0,-0.4592300087024288,0.2853927076952097
105,0.0,1.3647682416264995,0.266739958201505
107,0.0,0.9152348611389073,-0.17838047989538786
108,0.0,-1.580252990062066,1.1739482370050378
109,0.0,0.48749692559010926,0.18836759906274814
111,0.0,0.02907869202672214,0.7858942078475475
112,0.0,1.39460656164491,-0.0010285449077004488
113,0.0,1.0249114329378968,0.7875407332311165
114,0.0,-2.179575223250424,1.7883745891749931
116,0.0,0.29963890267071147,0.9856696265553423
117,0.0,-0.6166753026628167,0.19317307542521356
118,0.0,2.04316282467521,0.42399730318607015
119,0.0,1.6339835905298654,-0.3358820861702667
