,label,PCA_feature_11,PCA_feature_3
32,0.0,0.977762746127883,2.0522043489551107
33,0.0,0.8563640335104192,-3.9336006862494535
34,1.0,0.10854255020207393,-0.5244662103463618
34,1.0,0.10854255020207393,-0.5244662103463618
35,1.0,-1.2329361250853101,1.1771832690969786
35,0.0,0.2373475925666446,-2.12405220440261
36,1.0,-0.561463416287631,0.2963586242234454
36,1.0,-0.561463416287631,0.2963586242234454
36,1.0,-0.561463416287631,0.2963586242234454
36,0.0,-0.5721438603713098,-2.226744201560343
37,0.0,0.5391237389245747,-5.869274237288751
37,1.0,-1.7980630223482523,3.134133843174123
37,1.0,-1.7980630223482523,3.134133843174123
37,1.0,-1.7980630223482523,3.134133843174123
37,1.0,-1.7980630223482523,3.134133843174123
37,1.0,-1.7980630223482523,3.134133843174123
38,0.0,0.1948056141702222,-4.770297072198677
39,0.0,-0.06752057403718362,-3.3793720118218773
39,1.0,-1.2923798579082157,1.3494934852343017
39,1.0,-1.2923798579082157,1.3494934852343021
40,0.0,-0.04723428722681401,-4.189767549731806
40,1.0,-1.0513872414457086,0.41070330660141535
42,1.0,-1.2491771127396203,1.0973383451853287
42,0.0,0.03659142403984818,-0.25786651232885627
43,1.0,1.6192885607162701,4.888280302259437
43,0.0,0.817069187173554,-3.019982160673699
44,1.0,0.5214082421852402,-0.11886074070828045
44,1.0,0.5214082421852402,-0.11886074070828034
45,1.0,-0.4568607724989694,3.7306562849714417
45,0.0,-0.9469625419891532,-3.7850174250861555
46,0.0,0.3507795185538882,-1.9732903808378064
46,1.0,-0.5551988274617671,1.1588416586899344
47,1.0,0.08548964692814343,2.919337635939918
47,1.0,0.08548964692814381,2.919337635939918
47,1.0,0.08548964692814343,2.919337635939918
48,1.0,-0.39318468427732445,-0.83093877010341
48,0.0,-0.7376875436987553,-2.4636054481524607
49,1.0,-0.49522652969280057,0.9392620658263623
49,0.0,0.22267137753010896,4.959940105055295
51,1.0,0.051400949541337934,0.5013562898458179
51,0.0,1.7497166826886694,-2.430627572471841
51,1.0,0.051400949541337934,0.5013562898458179
52,1.0,0.43240398099977484,2.815369036504693
52,1.0,0.43240398099977484,2.815369036504693
52,0.0,0.6919601667573725,-2.0452593868998914
53,0.0,0.6131300956675867,-4.679350468707561
53,1.0,-1.4891308589978685,1.1583702953228703
53,1.0,-1.4891308589978687,1.1583702953228694
54,1.0,-0.5378921236614294,0.3103138154520919
54,0.0,-0.020355859737649168,-0.25102754051925585
54,1.0,-0.5378921236614294,0.3103138154520919
55,0.0,0.17369997014629462,-2.293024805022901
56,0.0,-0.18145112603408783,-0.6536827857406554
57,1.0,-0.9249948368619404,0.7506462945407937
57,1.0,-0.9249948368619404,0.7506462945407937
57,1.0,-0.9249948368619404,0.7506462945407937
57,1.0,-0.9249948368619404,0.7506462945407937
58,0.0,0.5846399878402673,1.9167867055045147
59,1.0,0.40520749053666694,1.5696606092391499
60,0.0,1.5768230953268416,-0.30117856718289243
60,1.0,0.7431914335112683,1.1282279162019893
61,1.0,0.33877841803071085,-0.416084114004904
62,0.0,-0.7791312274805785,0.27766025760776397
63,0.0,0.10668602661337198,-3.6579789411552377
64,0.0,1.5594434038886158,8.530482104005054
66,0.0,0.7151214787659463,-1.3003343504424676
68,0.0,-0.2923061667318834,0.9952947084228988
69,0.0,-0.1789663108347167,-2.806212004847997
71,0.0,1.2145220769382072,-2.5685790132490633
74,0.0,0.32492886045227215,-1.3268033993747892
75,0.0,-0.5845782018359479,-1.442742706336765
76,0.0,0.26748290573252353,-4.643502763434583
77,0.0,0.27956643021413663,-4.910406950892955
79,0.0,0.21933486709221106,-0.3484953100349927
80,0.0,-0.8902751366587045,0.5352824418166727
81,0.0,1.0421360430108333,-1.00584255014553
82,0.0,-0.14686084672018979,-1.9497451137264314
83,0.0,1.3198859551433546,-0.07882261059996085
84,0.0,1.0272677288931293,0.2525158037261867
85,0.0,-0.6977258695143226,1.2391920884794358
86,0.0,0.4793235156142652,-2.104714338160553
87,0.0,1.558353251612392,-5.36007985078661
88,0.0,-0.02065575694991776,-1.1140144583731824
90,0.0,0.13985480567326003,-1.40644489607648
91,0.0,0.4010712854756415,-4.6119159773951255
96,0.0,0.5433108625702784,1.9325894980278475
98,0.0,1.0240869494924165,2.485603698832743
99,0.0,-0.4701459987103559,-3.5757934611834026
100,0.0,0.9565466435647528,-0.868627073748111
101,0.0,-0.6809782737121239,-1.789871155902223
102,0.0,2.022374044904927,-3.958703808847868
103,0.0,-0.2028909368081213,-1.2664986715614166
105,0.0,-0.6995646050624326,-1.7999832773603328
107,0.0,-0.180705192677177,-2.3046587229519004
108,0.0,0.9154846931557002,-1.1752793658347322
110,0.0,0.16025926635697757,0.45569503559109115
114,0.0,0.3272746666992766,-0.3533614901043498
117,0.0,-0.3259933210791767,-0.537070283188053
118,0.0,0.032555389044957146,-3.183170974016746
119,0.0,0.8455054843004293,-3.239084799179828
120,0.0,0.6479863354199382,-2.8487950432876605
